timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2018-02-21 12:54:16+00:00,Windows 7 (6.1.7601; x86; SP1; S),24900,AR,181.21.160.98,Take Five,The Dave Brubeck Quartet,Time Out,spotify:track:1YQWosTIljIvxAgHWTp7KP,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,12,Wednesday,0.42,cancion
2018-02-21 12:54:34+00:00,Windows 7 (6.1.7601; x86; SP1; S),17050,AR,181.21.160.98,Autumn Leaves,Chet Baker,My Funny Valentine: The Best Of Chet Baker,spotify:track:2iUrcZcAuVIahQD0dg9HLe,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,12,Wednesday,0.28,cancion
2018-02-21 12:55:10+00:00,Windows 7 (6.1.7601; x86; SP1; S),36260,AR,181.21.160.98,Pariah (Kiefer Remix),Braxton Cook,Pariah (Kiefer Remix),spotify:track:0yMTg0TZlWRfaycfG2mKZK,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,12,Wednesday,0.6,cancion
2018-02-21 12:56:41+00:00,Windows 7 (6.1.7601; x86; SP1; S),91000,AR,181.21.160.98,David 116,Living Room,David,spotify:track:0bJbcKZioj1TXGZQf2CqLI,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,12,Wednesday,1.52,cancion
2018-02-21 12:57:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),74410,AR,181.21.160.98,Doppelganger,Freddie Joachim,Trouvaille,spotify:track:1Zj4AHgqSCwkk0eSV6urkI,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,12,Wednesday,1.24,cancion
2018-02-21 13:16:30+00:00,Windows 7 (6.1.7601; x86; SP1; S),108100,AR,181.21.160.98,"The Planets, op.32: 1. Mars, the Bringer of War",Gustav Holst,"Holst: The Planets / John Williams: Star Wars Suite / Strauss, R.: Also sprach Zarathustra",spotify:track:0PJlGHCDmZNOaQKxlG904u,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,1.8,cancion
2018-02-21 13:16:49+00:00,Windows 7 (6.1.7601; x86; SP1; S),18100,AR,181.21.160.98,"Litanies, AWV 100 (Arr. M. Norrefalk)",Jehan Alain,Alain / Durufle: Organ Works,spotify:track:0GbhHbTPV5XkpnahXvWhQX,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.3,cancion
2018-02-21 13:17:58+00:00,Windows 7 (6.1.7601; x86; SP1; S),68430,AR,181.21.160.98,Short Ride in a Fast Machine,John Adams,Adams: Shaker Loops / Wound Dresser / Short Ride in A Fast Machine,spotify:track:39lN1yTJ5gz5AGypvQcq5D,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,1.14,cancion
2018-02-21 13:18:51+00:00,Windows 7 (6.1.7601; x86; SP1; S),52520,AR,181.21.160.98,Song #3,Stone Sour,Hydrograd,spotify:track:5jsDxDkJ1PqyYUWhDMr86B,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.88,cancion
2018-02-21 13:19:59+00:00,Windows 7 (6.1.7601; x86; SP1; S),68030,AR,181.21.160.98,Betrayed,Lil Xan,Betrayed,spotify:track:6NWl2m8asvH83xjuXVNsuG,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,1.13,cancion
2018-02-21 13:22:33+00:00,Windows 7 (6.1.7601; x86; SP1; S),153430,AR,181.21.160.98,rockstar,Post Malone,rockstar (feat. 21 Savage),spotify:track:2U7Hu2RaNQNRi7izoJyZaX,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,2.56,cancion
2018-02-21 13:22:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),9210,AR,181.21.160.98,Slippery (feat. Gucci Mane),Migos,Culture,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.15,cancion
2018-02-21 13:23:58+00:00,Windows 7 (6.1.7601; x86; SP1; S),58390,AR,181.21.160.98,Congratulations,Post Malone,Stoney,spotify:track:6syOdAs4IK8kPWR7gDyjRw,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.97,cancion
2018-02-21 13:25:13+00:00,Windows 7 (6.1.7601; x86; SP1; S),73810,AR,181.21.160.98,Rainbow In The Dark,Dio,Holy Diver,spotify:track:5qFxuUIAwJlzO60vqOiL7y,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,1.23,cancion
2018-02-21 13:27:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),133750,AR,181.21.160.98,You Shook Me All Night Long,AC/DC,Back In Black,spotify:track:2SiXAy7TuUkycRVbbWDEpo,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,2.23,cancion
2018-02-21 13:28:33+00:00,Windows 7 (6.1.7601; x86; SP1; S),64950,AR,181.21.160.98,Symphony Of Destruction,Megadeth,Countdown To Extinction,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,1.08,cancion
2018-02-21 13:28:36+00:00,Windows 7 (6.1.7601; x86; SP1; S),2550,AR,181.21.160.98,Wasted Years - 1998 Remaster,Iron Maiden,Somewhere In Time,spotify:track:4PSiPZp8MYMDZzuBhCLgc6,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.04,cancion
2018-02-21 13:31:21+00:00,Windows 7 (6.1.7601; x86; SP1; S),164210,AR,181.21.160.98,Kickstart My Heart,Mötley Crüe,Dr. Feelgood,spotify:track:7GonnnalI2s19OCQO1J7Tf,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,2.74,cancion
2018-02-21 13:34:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),166693,AR,181.21.160.98,Paranoid,Black Sabbath,Paranoid,spotify:track:1jzDzZWeSDBg5fhNc3tczV,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,2.78,cancion
2018-02-21 13:36:19+00:00,Windows 7 (6.1.7601; x86; SP1; S),128776,AR,181.21.160.98,Crazy Train,Ozzy Osbourne,Blizzard of Ozz (Expanded Edition),spotify:track:2b9lp5A6CqSzwOrBfAFhof,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,2.15,cancion
2018-02-21 13:36:19+00:00,Windows 7 (6.1.7601; x86; SP1; S),30,AR,181.21.160.98,Living After Midnight,Judas Priest,British Steel,spotify:track:0IXpUl1fn2QZcBavfuq0H4,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.0,cancion
2018-02-21 13:37:59+00:00,Windows 7 (6.1.7601; x86; SP1; S),28580,AR,181.21.160.98,Living After Midnight,Judas Priest,British Steel,spotify:track:0IXpUl1fn2QZcBavfuq0H4,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.48,cancion
2018-02-21 13:41:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),231693,AR,181.21.160.98,Breaking the Chains,Dokken,Breaking the Chains,spotify:track:2W7CvGjipq3EmHqNGN7lN9,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,3.86,cancion
2018-02-21 13:47:54+00:00,Windows 7 (6.1.7601; x86; SP1; S),330906,AR,181.21.160.98,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,Fear Of The Dark,spotify:track:0P4JuEXYJmu2Q7BTtQW5nR,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,5.52,cancion
2018-02-21 13:51:57+00:00,Windows 7 (6.1.7601; x86; SP1; S),242453,AR,181.21.160.98,Princess of the Night,Saxon,Denim and Leather,spotify:track:6SUudbR4vTazN9Jb7QWQn5,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,4.04,cancion
2018-02-21 13:52:54+00:00,Windows 7 (6.1.7601; x86; SP1; S),55966,AR,181.21.160.98,Mouth for War,Pantera,Vulgar Display of Power,spotify:track:6rkeaQRCWZxwkjhyqgxjXi,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.93,cancion
2018-02-21 13:56:37+00:00,Windows 7 (6.1.7601; x86; SP1; S),223866,AR,181.21.160.98,Kings of Metal,Manowar,Kings of Metal,spotify:track:28TcG73tbc4iGrGBFjiBnR,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,3.73,cancion
2018-02-21 13:57:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),47903,AR,181.21.160.98,Painkiller,Judas Priest,Painkiller,spotify:track:0L7zm6afBEtrNKo6C6Gj08,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,13,Wednesday,0.8,cancion
2018-02-21 14:01:39+00:00,Windows 7 (6.1.7601; x86; SP1; S),251570,AR,181.21.160.98,Eagle Fly Free,Helloween,"Keeper of the Seven Keys, Pt. II",spotify:track:3aJymuSkVjznisc20MND55,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,4.19,cancion
2018-02-21 14:03:06+00:00,Windows 7 (6.1.7601; x86; SP1; S),84870,AR,181.21.160.98,Ongoing Thing,20syl,Motifs - EP,spotify:track:3DjYU54tU6YCEy822r8TcY,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.41,cancion
2018-02-21 14:03:46+00:00,Windows 7 (6.1.7601; x86; SP1; S),40330,AR,181.21.160.98,Voices,20syl,Motifs - EP,spotify:track:0bxoiLuzBhL2B3ODrAU6cp,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.67,cancion
2018-02-21 14:08:03+00:00,Windows 7 (6.1.7601; x86; SP1; S),256390,AR,181.21.160.98,Kodama,20syl,Motifs - EP,spotify:track:1k91Bhe2OYn0osSD6mMay2,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,4.27,cancion
2018-02-21 14:11:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),184320,AR,181.21.160.98,Disarm (fg. VI),AllttA,Facing Giants,spotify:track:73oamquev2r1MMkSDEjKgQ,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,3.07,cancion
2018-02-21 14:11:47+00:00,Windows 7 (6.1.7601; x86; SP1; S),39160,AR,181.21.160.98,Under the Water (fg. IV),AllttA,Facing Giants,spotify:track:2YUS8qCSBq2WOjOfh1QpDc,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.65,cancion
2018-02-21 14:12:31+00:00,Windows 7 (6.1.7601; x86; SP1; S),43690,AR,181.21.160.98,AllttA,AllttA,The Upper Hand,spotify:track:3RUMHTzvN38Bw5eEgLxIo2,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.73,cancion
2018-02-21 14:12:41+00:00,Windows 7 (6.1.7601; x86; SP1; S),10070,AR,181.21.160.98,I Got One (fg. VIII),AllttA,Facing Giants,spotify:track:70X9TAIp62fA6FbkwRG4M6,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.17,cancion
2018-02-21 14:12:45+00:00,Windows 7 (6.1.7601; x86; SP1; S),3520,AR,181.21.160.98,Liquid Spirit - 20syl Remix,Gregory Porter,Liquid Spirit,spotify:track:1SZssdmqG0HvDof8lypbgn,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.06,cancion
2018-02-21 14:16:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),236726,AR,181.21.160.98,Inertia,20syl,Inertia,spotify:track:1jLi3qBm7GbTiHx3trcTQk,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,3.95,cancion
2018-02-21 14:21:55+00:00,Windows 7 (6.1.7601; x86; SP1; S),311943,AR,181.21.160.98,Zebulon (fg. IX),AllttA,Facing Giants,spotify:track:752Dp89E27wUgg20JV5PWA,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,5.2,cancion
2018-02-21 14:22:06+00:00,Windows 7 (6.1.7601; x86; SP1; S),11000,AR,181.21.160.98,Baby,AllttA,The Upper Hand,spotify:track:2cL3bjWSJtaI7oKEx2NGW7,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.18,cancion
2018-02-21 14:24:24+00:00,Windows 7 (6.1.7601; x86; SP1; S),137410,AR,181.21.160.98,The Woods,AllttA,The Upper Hand,spotify:track:6RZtLa3Yu6CxebuR5z5gRA,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,2.29,cancion
2018-02-21 14:24:30+00:00,Windows 7 (6.1.7601; x86; SP1; S),5780,AR,181.21.160.98,Walk Walk (20syl Remix),Yael Naim,Older (Revisited),spotify:track:0afm4aa732OUJGXr0JGJ56,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.1,cancion
2018-02-21 14:24:49+00:00,Windows 7 (6.1.7601; x86; SP1; S),19580,AR,181.21.160.98,Swimming Stone,20syl,Motifs II - EP,spotify:track:7e4AYmdtl26IhMpWFzb4cX,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.33,cancion
2018-02-21 14:30:00+00:00,Windows 7 (6.1.7601; x86; SP1; S),310000,AR,181.21.160.98,Eazy,G-Eazy,The Beautiful & Damned,spotify:track:0EZL3sv66teJRAE4t1NLsQ,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,5.17,cancion
2018-02-21 14:32:24+00:00,Windows 7 (6.1.7601; x86; SP1; S),111890,AR,181.21.160.98,Easy (Switch Screens) [feat. Lorde],Son Lux,Alternate Worlds,spotify:track:3SCRNG1UdHZVo5ZXeBegDV,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.86,cancion
2018-02-21 14:33:35+00:00,Windows 7 (6.1.7601; x86; SP1; S),70080,AR,181.21.160.98,Easy,Son Lux,Lanterns,spotify:track:6J6FXmYrMxg93mBxkugUlI,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.17,cancion
2018-02-21 14:34:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),75490,AR,181.21.160.98,Lost It To Trying - Paper Towns Mix,Son Lux,Music From The Motion Picture Paper Towns,spotify:track:5cIDi1hmgkpikBlhBQhCiP,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.26,cancion
2018-02-21 14:36:04+00:00,Windows 7 (6.1.7601; x86; SP1; S),73220,AR,181.21.160.98,Slowly,Son Lux,Brighter Wounds,spotify:track:36rjiSPoa4kXb0oiJlPLnm,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.22,cancion
2018-02-21 14:37:01+00:00,Windows 7 (6.1.7601; x86; SP1; S),56800,AR,181.21.160.98,Labor,Son Lux,Brighter Wounds,spotify:track:4lwxs4ZP4DpNH0r44lXKdz,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.95,cancion
2018-02-21 14:38:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),108380,AR,181.21.160.98,Forty Screams,Son Lux,Brighter Wounds,spotify:track:7BGBYPlx1GD0L3Tc1oSKnU,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.81,cancion
2018-02-21 14:40:21+00:00,Windows 7 (6.1.7601; x86; SP1; S),91570,AR,181.21.160.98,The Fool You Need,Son Lux,Brighter Wounds,spotify:track:5etuE4GHWOzcwNvBdB9P9w,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.53,cancion
2018-02-21 14:45:23+00:00,Windows 7 (6.1.7601; x86; SP1; S),302235,AR,181.21.160.98,Dream State,Son Lux,Brighter Wounds,spotify:track:43eKNuihwg7TewuUPnRTgp,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,5.04,cancion
2018-02-21 14:47:30+00:00,Windows 7 (6.1.7601; x86; SP1; S),94724,AR,181.21.160.98,All Directions,Son Lux,Brighter Wounds,spotify:track:7fSeIQpNNxoff97lj9eQ85,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.58,cancion
2018-02-21 14:48:01+00:00,Windows 7 (6.1.7601; x86; SP1; S),29610,AR,181.21.160.98,Surrounded,Son Lux,Brighter Wounds,spotify:track:0jbTixjOD3VLsoMdpaDEKh,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,0.49,cancion
2018-02-21 14:49:11+00:00,Windows 7 (6.1.7601; x86; SP1; S),71165,AR,181.21.160.98,Young,Son Lux,Brighter Wounds,spotify:track:0XF28JHEbneKE2sR4NCGJv,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.19,cancion
2018-02-21 14:51:15+00:00,Windows 7 (6.1.7601; x86; SP1; S),122424,AR,181.21.160.98,Lost It To Trying,Son Lux,Lanterns,spotify:track:7frqaCMi7gVCD7JBuDrmEd,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,2.04,cancion
2018-02-21 14:52:33+00:00,Windows 7 (6.1.7601; x86; SP1; S),77790,AR,181.21.160.98,YOUTH - Son Lux Remix,Troye Sivan,Blue Neighbourhood,spotify:track:75RPQMI7zCrXgcNl5FDhgb,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,1.3,cancion
2018-02-21 14:57:01+00:00,Windows 7 (6.1.7601; x86; SP1; S),268004,AR,181.21.160.98,Still D.R.E.,Dr. Dre,2001,spotify:track:6ltPEsP4edATzvinHOzvk2,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,14,Wednesday,4.47,cancion
2018-02-21 15:01:32+00:00,Windows 7 (6.1.7601; x86; SP1; S),255930,AR,181.21.160.98,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die,spotify:track:5ByAIlEEnxYdvpnezg7HTX,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,4.27,cancion
2018-02-21 15:08:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),206020,AR,181.21.160.98,Ready or Not,Fugees,Blunted On Reality/The Score,spotify:track:6OtlkByM64FzhICejC8TaY,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,3.43,cancion
2018-02-21 15:09:41+00:00,Windows 7 (6.1.7601; x86; SP1; S),73360,AR,181.21.160.98,Hell on Earth (Front Lines),Mobb Deep,Hell On Earth,spotify:track:1RjU7UhRICmdFPKxCucLgq,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,1.22,cancion
2018-02-21 15:10:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),25730,AR,181.21.160.98,Player's Anthem,Junior M.A.F.I.A.,Conspiracy,spotify:track:6PhOzQShyz2vjELsXax7TQ,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.43,cancion
2018-02-21 15:14:53+00:00,Windows 7 (6.1.7601; x86; SP1; S),286440,AR,181.21.160.98,93 'Til Infinity,Souls Of Mischief,93 'til Infinity,spotify:track:0PV1TFUMTBrDETzW6KQulB,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,4.77,cancion
2018-02-21 15:15:32+00:00,Windows 7 (6.1.7601; x86; SP1; S),37070,AR,181.21.160.98,Runnin',The Pharcyde,Labcabincalifornia,spotify:track:5f1RQ9Xq2iS2JUx9eowJov,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.62,cancion
2018-02-21 15:16:04+00:00,Windows 7 (6.1.7601; x86; SP1; S),31900,AR,181.21.160.98,Slam,Onyx,Bacdafucup,spotify:track:38fJv1GvxHkHlgbERUuBCJ,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.53,cancion
2018-02-21 15:17:48+00:00,Windows 7 (6.1.7601; x86; SP1; S),103530,AR,181.21.160.98,Electric Relaxation,A Tribe Called Quest,The Anthology,spotify:track:0eEXcw3JLVXcRxYrVYMy68,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,1.73,cancion
2018-02-21 15:18:01+00:00,Windows 7 (6.1.7601; x86; SP1; S),12800,AR,181.21.160.98,Hardwired,Metallica,Hardwired…To Self-Destruct,spotify:track:1dD6rZRfVkEIWlJt5tJCG9,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.21,cancion
2018-02-21 15:18:08+00:00,Windows 7 (6.1.7601; x86; SP1; S),6310,AR,181.21.160.98,Criminally Insane,Slayer,Reign In Blood,spotify:track:72q0UowN9jPXvdyGhtsx1A,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.11,cancion
2018-02-21 15:19:34+00:00,Windows 7 (6.1.7601; x86; SP1; S),85330,AR,181.21.160.98,Defend Avenge,Anthrax,For All Kings,spotify:track:4RHUn1NknUpVUsjsg2Jl82,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,1.42,cancion
2018-02-21 15:24:52+00:00,Windows 7 (6.1.7601; x86; SP1; S),318841,AR,181.21.160.98,Breathless,Triosphere,The Heart of the Matter,spotify:track:6FloFNn4PeuzzXUKvsxKsA,,,,clickrow,trackdone,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,5.31,cancion
2018-02-21 15:28:38+00:00,Windows 7 (6.1.7601; x86; SP1; S),225263,AR,181.21.160.98,Remember We Die,Gemini Syndrome,Memento Mori,spotify:track:2iQoaliksvoEBhldqjYPgL,,,,trackdone,trackdone,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,3.75,cancion
2018-02-21 15:29:53+00:00,Windows 7 (6.1.7601; x86; SP1; S),41695,AR,181.21.160.98,Cold Winter Sun,Demon Hunter,Cold Winter Sun,spotify:track:1TnmR2CWvNOxJFvXrRs9t7,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.69,cancion
2018-02-21 15:32:28+00:00,Windows 7 (6.1.7601; x86; SP1; S),155630,AR,181.21.160.98,After The Heartache,Darkhaus,When Sparks Ignite,spotify:track:4lzDJauxyAWzUNNmwImSkJ,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,2.59,cancion
2018-02-21 15:34:18+00:00,Windows 7 (6.1.7601; x86; SP1; S),109000,AR,181.21.160.98,The Heart from Your Hate,Trivium,The Sin and the Sentence,spotify:track:5yDJpu0xh0d1w13gXaE3lS,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,1.82,cancion
2018-02-21 15:35:20+00:00,Windows 7 (6.1.7601; x86; SP1; S),61930,AR,181.21.160.98,A Statue of the King,Avatar,Avatar Country,spotify:track:6onJXFCCG302XlD7j0puR8,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,1.03,cancion
2018-02-21 15:35:45+00:00,Windows 7 (6.1.7601; x86; SP1; S),24680,AR,181.21.160.98,Lucky,Eve To Adam,Lucky,spotify:track:3pYePK10TNQN8UXDS5J9SE,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.41,cancion
2018-02-21 15:39:04+00:00,Windows 7 (6.1.7601; x86; SP1; S),198660,AR,181.21.160.98,The Collective Unconscious,Hemina,Venus,spotify:track:3qWmyQSoTA31BClpE4jyQq,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,3.31,cancion
2018-02-21 15:40:00+00:00,Windows 7 (6.1.7601; x86; SP1; S),55430,AR,181.21.160.98,Straight to the Heart,Battle Beast,Bringer of Pain,spotify:track:0DIUx3EGOdleX5EKzQb7wS,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.92,cancion
2018-02-21 15:41:29+00:00,Windows 7 (6.1.7601; x86; SP1; S),88750,AR,181.21.160.98,Face To My Fist,Fall Of Envy,Poetic Rage Special Edition,spotify:track:50a0MuNJOSfA5TpVUVrHvu,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,1.48,cancion
2018-02-21 15:42:19+00:00,Windows 7 (6.1.7601; x86; SP1; S),49460,AR,181.21.160.98,Show Yourself,Mastodon,Emperor of Sand,spotify:track:1dfHpGeaXunLRNvzSZOZtc,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.82,cancion
2018-02-21 15:42:25+00:00,Windows 7 (6.1.7601; x86; SP1; S),5550,AR,181.21.160.98,The Pursuit Of Vikings,Amon Amarth,Fate of Norns,spotify:track:0sObxZUKqdPfgjG9ahSlP5,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,0.09,cancion
2018-02-21 15:46:23+00:00,Windows 7 (6.1.7601; x86; SP1; S),238813,AR,181.21.160.98,99,The Haunted,rEVOLVEr,spotify:track:5otXJIeiF43SPz7R7ov8GX,,,,clickrow,endplay,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,3.98,cancion
2018-02-21 15:50:39+00:00,Windows 7 (6.1.7601; x86; SP1; S),206903,AR,181.21.160.98,Jekyll and Hyde,Five Finger Death Punch,Got Your Six,spotify:track:6efSwlK3LOlWOeKK9xlUKF,,,,appload,trackdone,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,3.45,cancion
2018-02-21 15:54:10+00:00,Windows 7 (6.1.7601; x86; SP1; S),210240,AR,181.21.160.98,Chop Suey!,System Of A Down,Toxicity,spotify:track:7kwiwQhWRBSP1PJv4ZFJUK,,,,trackdone,trackdone,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,3.5,cancion
2018-02-21 15:57:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),225186,AR,181.21.160.98,Roll Me Under,Stone Temple Pilots,Roll Me Under,spotify:track:44eBOIbjkO9MuVU1FmhOdL,,,,trackdone,trackdone,False,False,False,,False,2018-02-21,2018,2,21,15,Wednesday,3.75,cancion
2018-02-21 16:06:32+00:00,Windows 7 (6.1.7601; x86; SP1; S),515386,AR,181.21.160.98,Master Of Puppets,Metallica,Master Of Puppets,spotify:track:01ICFoBoco3TaM5r3HthXy,,,,trackdone,endplay,False,False,False,,False,2018-02-21,2018,2,21,16,Wednesday,8.59,cancion
2018-02-21 16:12:43+00:00,Windows 7 (6.1.7601; x86; SP1; S),314720,AR,181.21.160.98,Children of the Grave,Black Sabbath,Master of Reality,spotify:track:3ZuVfQriS93y6ofwbIf7lp,,,,appload,trackdone,False,False,False,,False,2018-02-21,2018,2,21,16,Wednesday,5.25,cancion
