timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2019-11-05 22:29:19+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",195446,AR,181.21.143.118,Eisberg (Hemal),Christian Löffler,A Forest,spotify:track:2cfOpAF1zSFjbly6r3QXZ2,,,,clickrow,trackdone,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,3.26,cancion
2019-11-05 22:29:27+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",5994,AR,181.21.143.118,To Blossom Blue,Lake Of Tears,Forever Autumn,spotify:track:0kmwnmANn1ds5clFxVaiXJ,,,,trackdone,endplay,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,0.1,cancion
2019-11-05 22:30:46+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",78924,AR,181.21.143.118,Curse,Bass Santana,"XXXTENTACION Presents: Members Only, Vol. 3",spotify:track:5BYCMWNQqz4nqErN1ReRGL,,,,clickrow,endplay,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,1.32,cancion
2019-11-05 22:34:59+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",239813,AR,181.21.143.118,Banded Up (feat. XXXTENTACION),RONNY J,Banded Up (feat. XXXTENTACION),spotify:track:6vkczNPCftHsMJpjYYiXDp,,,,clickrow,trackdone,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,4.0,cancion
2019-11-05 22:35:01+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",0,AR,181.21.143.118,Curse,Bass Santana,"XXXTENTACION Presents: Members Only, Vol. 3",spotify:track:5BYCMWNQqz4nqErN1ReRGL,,,,trackdone,endplay,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,0.0,cancion
2019-11-05 22:36:00+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",58657,AR,181.21.143.118,Moonlight,XXXTENTACION,?,spotify:track:0JP9xo3adEtGSdUEISiszL,,,,clickrow,endplay,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,0.98,cancion
2019-11-05 22:39:13+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",175720,AR,181.21.143.118,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,,,,clickrow,trackdone,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,2.93,cancion
2019-11-05 22:44:21+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",306350,AR,181.21.143.118,Kelly Price (feat. Travis Scott),Migos,Culture,spotify:track:204U3zjm9kkzX25Pr4Rdld,,,,trackdone,endplay,False,False,False,,False,2019-11-05,2019,11,5,22,Tuesday,5.11,cancion
2019-11-06 03:33:00+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",206730,AR,181.21.143.118,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,TA13OO,spotify:track:2LNMhZ3YijTO7USmqjgJfG,,,,clickrow,logout,False,False,False,,False,2019-11-06,2019,11,6,3,Wednesday,3.45,cancion
2019-11-07 16:21:18+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",175720,AR,181.21.143.118,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,,,,clickrow,trackdone,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,2.93,cancion
2019-11-07 16:23:50+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",150588,AR,181.21.143.118,Goldie,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:track:31G9RaSaDOI2NWcpnIp734,,,,trackdone,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,2.51,cancion
2019-11-07 16:27:59+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",231318,AR,181.21.143.118,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,TA13OO,spotify:track:2LNMhZ3YijTO7USmqjgJfG,,,,clickrow,trackdone,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,3.86,cancion
2019-11-07 16:28:08+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",7781,AR,181.21.143.118,3 Deep,Oliver Francis,Essentials,spotify:track:5dD4Y4KoR2M3rye0dikr70,,,,trackdone,backbtn,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.13,cancion
2019-11-07 16:28:09+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",537,AR,181.21.143.118,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,TA13OO,spotify:track:2LNMhZ3YijTO7USmqjgJfG,,,,backbtn,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.01,cancion
2019-11-07 16:28:18+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",8544,AR,181.21.143.118,3 Deep,Oliver Francis,Essentials,spotify:track:5dD4Y4KoR2M3rye0dikr70,,,,clickrow,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.14,cancion
2019-11-07 16:28:36+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",15858,AR,181.21.143.118,Ghostface Killers (feat. Travis Scott),21 Savage,Without Warning,spotify:track:5u6vkDnOyaf8LsteDAj2ub,,,,clickrow,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.26,cancion
2019-11-07 16:31:55+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",198150,AR,181.21.143.118,If You Have Ghosts,Ghost,If You Have Ghost,spotify:track:1sNSlzvQ5jPir46X5X1TeH,,,,clickrow,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,3.3,cancion
2019-11-07 16:33:11+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",65118,AR,181.21.143.118,Year Zero,Ghost,Infestissumam,spotify:track:3yiyZW5sYNg3VvIejh10sK,,,,clickrow,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,1.09,cancion
2019-11-07 16:39:06+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",353316,AR,181.21.143.118,Monstrance Clock,Ghost,Infestissumam,spotify:track:70dOLeFZQqrmIHdcJcazoT,,,,clickrow,trackdone,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,5.89,cancion
2019-11-07 16:42:29+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",201259,AR,181.21.143.118,Per Aspera Ad Inferi,Ghost,Infestissumam,spotify:track:7H32Smt3EiKgjMAGzhFRHS,,,,trackdone,fwdbtn,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,3.35,cancion
2019-11-07 16:44:58+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",402,AR,181.21.143.118,Elizabeth,Ghost,Opus Eponymous,spotify:track:5aFBJJDEPNFrZVCPUqeDe9,,,,clickrow,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.01,cancion
2019-11-07 16:44:58+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",148234,AR,181.21.143.118,Mummy Dust,Ghost,Meliora,spotify:track:0zL2CizOnEyMoT90JIZ8FF,,,,fwdbtn,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,2.47,cancion
2019-11-07 16:53:02+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",464338,AR,181.21.143.118,Genesis,Ghost,Opus Eponymous,spotify:track:4pl7y4Cyrl8WJlbFjrus5T,,,,clickrow,endplay,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,7.74,cancion
2019-11-07 16:53:08+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",5633,AR,181.21.143.118,Fighting for a Lost Cause,Antimatter,Leaving Eden,spotify:track:3Q6aslDsDC0897i2hy6w76,,,,clickrow,fwdbtn,False,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.09,cancion
2019-11-07 16:53:14+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",0,AR,181.21.143.118,Ghost,Saint Asonia,Flawed Design,spotify:track:6BBopbfKX7d4fKFnn4E01A,,,,fwdbtn,fwdbtn,True,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.0,cancion
2019-11-07 16:53:25+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",8797,AR,181.21.143.118,A Room With A View,Death Angel,Act III,spotify:track:6SLy5ivll6pCt5bPHKy6Aq,,,,fwdbtn,fwdbtn,True,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.15,cancion
2019-11-07 16:53:25+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",907,AR,181.21.143.118,Fade To Black - Remastered,Metallica,Ride The Lightning,spotify:track:5nekfiTN45vlxG0eNJQQye,,,,fwdbtn,fwdbtn,True,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.02,cancion
2019-11-07 16:57:01+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",215083,AR,181.21.143.118,When A Blind Man Cries - Remastered,Deep Purple,Machine Head,spotify:track:0JtcFIgrkSagrM5JdFakeO,,,,fwdbtn,trackdone,True,False,False,,False,2019-11-07,2019,11,7,16,Thursday,3.58,cancion
2019-11-07 16:57:06+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",3526,AR,181.21.143.118,Canvas of Life,Epica,The Quantum Enigma,spotify:track:0XG1xR5YavzCgoswutVbJR,,,,trackdone,fwdbtn,True,False,False,,False,2019-11-07,2019,11,7,16,Thursday,0.06,cancion
2019-11-07 17:24:43+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",70919,AR,181.21.143.118,Melissa,Mercyful Fate,Melissa,spotify:track:4HoqfWhFhjT5fP4HCfhzSF,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,,False,2019-11-07,2019,11,7,17,Thursday,1.18,cancion
2019-11-08 05:23:59+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",114736,AR,181.21.143.118,STARGAZING,Travis Scott,ASTROWORLD,spotify:track:7wBJfHzpfI3032CSD7CE2m,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,1.91,cancion
2019-11-08 05:24:07+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",7557,AR,181.21.143.118,3500 (feat. Future & 2 Chainz),Travis Scott,Rodeo,spotify:track:1SGt65i9AnXYdDQt1AtDRH,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.13,cancion
2019-11-08 05:25:26+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",78355,AR,181.21.143.118,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,TA13OO,spotify:track:2LNMhZ3YijTO7USmqjgJfG,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,1.31,cancion
2019-11-08 05:25:27+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",695,AR,181.21.143.118,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.01,cancion
2019-11-08 05:28:21+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",174178,AR,181.21.143.118,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",spotify:track:7xRWmHZ2wt3zDgM5mAL0JU,,,,clickrow,trackdone,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,2.9,cancion
2019-11-08 05:28:33+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",10895,AR,181.21.143.118,To Whom It May Concern,Ghostemane,HUMAN ERR0R,spotify:track:6LsMmm02qu6SOmp9JeaIyC,,,,trackdone,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.18,cancion
2019-11-08 05:30:20+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",107002,AR,181.21.143.118,Kelly Price (feat. Travis Scott),Migos,Culture,spotify:track:204U3zjm9kkzX25Pr4Rdld,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,1.78,cancion
2019-11-08 05:30:24+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",2927,AR,181.21.143.118,Animal (Fuck Like A Beast),W.A.S.P.,W.A.S.P.,spotify:track:22KezdnLpayPKz4aTDt899,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.05,cancion
2019-11-08 05:31:32+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",66980,AR,181.21.143.118,Sleeping (In The Fire),W.A.S.P.,W.A.S.P.,spotify:track:6uBO5ou5gJy8kDBUZrK9nR,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,1.12,cancion
2019-11-08 05:32:19+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",46678,AR,181.21.143.118,Cries In The Night,W.A.S.P.,The Last Command,spotify:track:31yCW7RrBfY6apXKy5L9yi,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.78,cancion
2019-11-08 05:38:48+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",388766,AR,181.21.143.118,Upon the Highest Mountain,Lake Of Tears,Greater Art,spotify:track:125n2AdrNgS3ySbgECviZS,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,6.48,cancion
2019-11-08 05:47:10+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",482620,AR,181.21.143.118,To Blossom Blue,Lake Of Tears,Forever Autumn,spotify:track:0kmwnmANn1ds5clFxVaiXJ,,,,clickrow,endplay,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,8.04,cancion
2019-11-08 05:47:21+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",9612,AR,181.21.143.118,Headstones,Lake Of Tears,Headstones,spotify:track:5gJ4WzZHXmo5tzjqYth9LB,,,,clickrow,fwdbtn,True,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.16,cancion
2019-11-08 05:47:28+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",5797,AR,181.21.143.118,So Fell Autumn Rain,Lake Of Tears,Forever Autumn,spotify:track:2sXOtMnG1wfnNsNUQ6oDPR,,,,fwdbtn,fwdbtn,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.1,cancion
2019-11-08 05:47:35+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",5373,AR,181.21.143.118,Forever Autumn,Lake Of Tears,Forever Autumn,spotify:track:52DpsRYxMtpOG4dAM1ltsb,,,,fwdbtn,fwdbtn,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.09,cancion
2019-11-08 05:47:44+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",8414,AR,181.21.143.118,The Homecoming,Lake Of Tears,Forever Autumn,spotify:track:3ItmWMjqF2ECKPvbSfEfw0,,,,fwdbtn,fwdbtn,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.14,cancion
2019-11-08 05:47:52+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",7182,AR,181.21.143.118,Raistlin and the Rose,Lake Of Tears,A Crimson Cosmos,spotify:track:2aM8c14GqXBqjwI87yO8nN,,,,fwdbtn,endplay,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.12,cancion
2019-11-08 05:47:53+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",603,AR,181.21.143.118,Forever Autumn,Lake Of Tears,Forever Autumn,spotify:track:52DpsRYxMtpOG4dAM1ltsb,,,,clickrow,endplay,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.01,cancion
2019-11-08 05:48:01+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",6810,AR,181.21.143.118,Hold on Tight,Lake Of Tears,Forever Autumn,spotify:track:4tpj8tcdirtl4eSfxy4oUo,,,,clickrow,endplay,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.11,cancion
2019-11-08 05:48:06+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",3785,AR,181.21.143.118,Pagan Wish,Lake Of Tears,Forever Autumn,spotify:track:1Z4E4naBURKbhkKQniLbw7,,,,clickrow,fwdbtn,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.06,cancion
2019-11-08 05:48:11+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",3641,AR,181.21.143.118,Otherwheres,Lake Of Tears,Forever Autumn,spotify:track:19e6LepzmjH325BVqsneaY,,,,fwdbtn,fwdbtn,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.06,cancion
2019-11-08 05:48:12+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",775,AR,181.21.143.118,The Homecoming,Lake Of Tears,Forever Autumn,spotify:track:3ItmWMjqF2ECKPvbSfEfw0,,,,fwdbtn,fwdbtn,False,False,False,,False,2019-11-08,2019,11,8,5,Friday,0.01,cancion
